Title,P_time,Department,Post,news,Url
环保部：京津冀秋冬大气污染物燃煤贡献率过半,12/29/2017,国家应急广播网综合,,环保部28日公布的数据显示，燃煤、机动车尾气和工业废气排放是京津冀地区秋冬季PM2.5污染物的主要来源，其中燃煤对污染物的贡献率约为50%。北京地区燃煤产生的硫酸盐在PM2.5污染物中占比已经降低至10%以下，但机动车尾气产生的硝酸盐则占到PM2.5成分的30%以上。专家分析，京津冀及周边地区秋冬季大气污染物增长主要通过本地积累、区域传播和污染物的二次转化三种方式叠加产生。（消息来源：央视新闻）,http://www.cneb.gov.cn/2017/12/29/ARTI1514513690332773.shtml
广东元旦假期出行高峰今日下午到！这个时间段可能最堵,12/29/2017,大洋网,,大洋网讯 28日，在公安部交管局的指导下，高德地图联合全国80多家交通管理部门正式发布了《2018元旦出行热点预测报告》，预计元旦小长假第一天出行压力较平日上浮60%，当天16时~20时达到出行峰值，由于元旦小长假高速公路不免费，公路出行以探亲的中短途自驾为主，城市周边举家休闲出游车流为主。其中商场、超市成为居民小长假出行首选。高峰时刻：29日15点至18点12月28日，广东省公安厅发布元旦假期的出行预测报告：预计高速出程拥堵高峰为12月29日15点至18点、12月30日10点至12点，15点至17点，高速返程拥堵高峰为1月1日15点至17点。广东省内出程易拥堵缓行高速主要集中在深圳市、广州市、东莞市，高速路段为：G15沈海高速、S81广州环城高速、G9411莞佛高速、S15沈海高速广州支线、广清连接线、S303华南快速、G4京港澳高速。预计元旦返程时段易拥堵缓行高速主要集中在深圳市、广州市、东莞市、惠州市、佛山市，高速路段为：G15沈海高速、G9411莞佛高速、盐坝高速、S15沈海高速广州支线、S21广惠高速、S303华南快速、S82佛山一环高速、G25长深高速、S81广州环城高速、G4京港澳高速。出行变化：6高速昨日开通根据广东交通集团透露，云湛一期、揭惠一期、仁新一期、广中江二期、潮漳、龙连等 6 个项目已在昨统一开通，部分瓶颈路段通行能力将有明显提升，建议车主在出行时重点关注和酌情选择。12月22日，广佛肇高速连接广西的江口省区界主线站正式开通，封开西站出口及往广西方向入口同步开通运营；同日，对接的广西宏梧高速梧肇省区界主线站也开通运营。此外，广深高速公路南行皇岗加油站(广州往深圳方向)正进行全面升级改造，预计暂停营业三个月（2017年12月15日至2018年3月15日），改造期间，往深圳方向车辆可以在广深高速东莞厚街服务区加油，或在南头收费站出口300米处的加油站加油，或在深圳皇岗收费站出站后，直行两公里进加油站加油。游玩提醒：这些景点最热门在广东范围内，根据大数据预测，自驾导航热门景点预计有：萝岗香雪公园、广州塔、大梅沙海滨公园、世界之窗、白云山风景名胜区、松山湖风景区、罗浮山、广东观音山国家森林公园、凤凰山森林公园、西樵山风景名胜区；自驾导航热门商场预计有：万达广场(东城店)、海岸城购物中心、正佳广场、海雅缤纷城、天河城、万达广场(佛山南海店)、万达广场(萝岗店)、东方广场、万达广场(清城店)、万达广场(东莞长安店)等。根据现有的演艺计划预测，12月31日（周日）广州国际体育演艺中心18点左右，体育馆周边开达路至香雪三路、开创大道双向、香雪大道西至香雪大道、香雪四路南向北等路段将成为出行热点。同时，12月31日（周日）20:00~23:00，广州塔、海心沙周边道路有可能会有车流、人流量较大的情况，造成周边道路交通压力较大。艺洲路双向、新港中路双向，花城大道双向，广州大道中、猎德大道双向周边道路均会有不同程度拥堵或缓行现象。客运信息：注意错峰出行据了解，市交通部门预计2017年12月29日下午和30日上午，旅客将集中出行，市区各客运站会迎来客流高峰。为确保安全、提高出行效率，市交通部门提醒广大旅客合理安排出行计划，尽量错开客流高峰时段出行。由于客流高峰时段广州周边高速通行能力下降，市交通部门提醒，请按照出城顺路原则选择合适的客运站乘车。部分客运站场将于客流高峰期以顺道为原则，选择客流量大的班线，在站场附近路段和外围站场提前下客，到达旅客直接在前置下客点落车，实现进出站旅客分流。,http://www.cneb.gov.cn/2017/12/29/ARTI1514510620434553.shtml
元旦假期三天冷空气来袭  上海进入流感高峰季,12/29/2017,东方网,,上海的天气有小幅回升后，又经历一波降温降雨。温暖不了两天，冷空气就来趁热闹。本周六（30日）是元旦三天小长假首日，预计冷空气开始影响上海，会出现弱降水，并伴有轻度到中度霾。31日-1日以晴到多云为主，气温有所下降，最低气温市区3℃左右、郊区零下1℃-1℃（出现在1日早晨），局部地区有薄冰。好在后两天天气较好，以晴到多云为主。另外，元旦假日期间华东大部地区以晴到多云天气为主，其中30日到31日上午华东中北部地区有轻度到中度霾，30日和1日的早晨江苏和安徽大部地区有雾。出行该地区的请注意了。近期气温起伏明显，是感冒多发的季节。据上海疾控中心表示，上海目前已经进入流感高峰期，预计成人流感可能还会稳中有升，儿童流感相对稳定。与此同时，胃肠型感冒病毒——诺如病毒也同时进入流感高峰期，除了学生外，学龄前儿童也要当心诺如病毒。,http://www.cneb.gov.cn/2017/12/29/ARTI1514510161460478.shtml
冷空气将影响中东部地区 华北黄淮等地有霾天气,12/29/2017,国家应急广播网综合,,中新网12月29日电 据中央气象台网站消息，受较强冷空气影响，29日至30日，西北地区及我国中东部地区自西向东将先后出现4～8℃的降温；同时，华北黄淮江淮等地有大雾和霾天气，29日华北中南部、黄淮、江汉、江淮、陕西关中、四川盆地等地有轻至中度霾，部分地区重度霾。——29日晨华北黄淮等地出现大雾28日，新疆西北部部分地区出现小到中雪，伊宁和塔城降大雪；安徽南部、上海、浙江中部、江西东北部及海南东部等地的部分地区降中雨，局地大雨。29日晨，北京东南部、河北中南部、山东中西部、江苏、安徽、湖北东部、浙江、江西东部、福建西北部、广西中部、四川东部等地出现能见度不足1千米的雾，部分地区能见度不足200米。u3000——较强冷空气将影响中东部地区受较强冷空气影响，29日至30日，西北地区及我国中东部地区自西向东将先后出现4～8℃的降温，其中，内蒙古中部、华北北部和西部等地的部分地区降温幅度可达10℃，上述部分地区并伴有4～6级，阵风7级左右的偏北风。此外，受冷空气影响，30日至31日东北地区中北部以及内蒙古东北部将出现小到中雪，其中，吉林东部局地有大雪(5～6毫米)。——华北黄淮江淮等地有大雾和霾天气中央气象台预计，29日早晨至上午，北京东南部、天津、河北中南部、山东中西部、江苏、安徽、浙江、湖北东部、江西东部、广西中部、四川盆地东部等地有大雾，其中，北京东南部、天津北部、河北中南部、山东西北部、江苏北部和西南部、安徽北部、浙江西部、广西中部、四川盆地东部等地的部分地区有能见度低于500米的浓雾，局地有能见度低于50米的特强浓雾。中央气象台12月29日06时发布大雾橙色预警。此外，29日华北中南部、黄淮、江汉、江淮、陕西关中、四川盆地等地有轻至中度霾，部分地区重度霾；30日开始，华北平原、黄淮等地霾天气自北向南逐渐减弱消散。,http://www.cneb.gov.cn/2017/12/29/ARTI1514508946571360.shtml
京津冀等11省市区29日有大雾 多条高速部分路段封闭,12/29/2017,国家应急广播网综合,,中央气象台12月29日06时发布大雾橙色预警：预计，29日早晨至上午，北京东南部、天津、河北中南部、山东中西部、江苏、安徽、浙江、湖北东部、江西东部、广西中部、四川盆地东部等地有大雾，其中，北京东南部、天津北部、河北中南部、山东西北部、江苏北部和西南部、安徽北部、浙江西部、广西中部、四川盆地东部等地的部分地区有能见度低于500米的浓雾，局地有能见度低于50米的特强浓雾。北京29日霾最重明好转 大兴等地大雾致多条高速封闭28日北京大部地区出现轻至中度霾。预计29日，北京霾天气为本轮最重，东城、朝阳等6区将有重度霾，其他地区为中度霾；大兴、房山、通州有大雾，能见度较低，致多条高速路段封闭。30日冷空气来救场，阵风7级来“扫霾”，元旦小假期（12.30-1.1）空气质量重回良好，气温起伏不大，适宜出行。28日早晨由于气温较低，地面空气湿度大，北京城区部分路段、匝道路段出现了薄冰，踩上去感觉脚下有些滑。白天天气静稳，空气质量逐渐转差，大部地区出现轻至中度霾，夜间霾天气继续加重，对此，28日18时，北京市空气重污染应急指挥部办公室已发布空气重污染蓝色预警。29日，空气污染等级将达此轮“巅峰”。北京市气象台预计，29日东城、丰台、朝阳、房山、大兴、通州6区将有重度霾，其他地区为中度霾。另外，大兴区正处于大雾橙色预警中，10分钟平均能见度不足100米；房山、通州大雾黄色预警，能见度小于1000米，部分地区能见度低于500米。白天晴转多云，北转南风二级，最高气温4℃；夜间多云转阴，南转北风一二级级，最低气温-4℃。30日早晨，冷空气前来救场，北风来“扫霾”，白天风力为4级，阵风可达7级左右，霾将自西向东逐渐消散，空气质量恢复为良。周日到下周一空气质量均为优良，能见度较好，该期间正值元旦小假期，气温起伏也不大，平原地区白天最高气温为3～5℃，夜间最低气温为-7～-5℃，适宜出行游玩。气象专家提醒，29日雾、霾较为严重，公众尽量不要开窗通风，出行最好戴口罩、帽子。外出回来要及时洗脸、漱口、清理鼻腔，去掉身上附带的污染残留物。选择清淡易消化且富含维生素的水果，多喝水，多吃新鲜蔬菜和水果，补充维生素和无机盐。除此之外，据北京疾控中心消息，因天气干燥，气温较低，冬季历来是北京流感高发季，12月至次年1月为发病高峰期，预计在今后一段时期内，全市流感病毒活动水平仍将不断增强，由流感病毒导致中小学校及托幼机构等集体单位集中发热疫情可能会进一步增多，为了减少聚集性疫情，学校和托幼机构要严格落实防控措施，加强各项传染病防控工作。防御指南：1、雾霾天气使空气质量明显降低，影响身体健康，居民需适当防护；2、由于能见度较低，驾驶人员应控制速度，确保安全；3、机场、高速公路、轮渡码头采取措施，保交通安全。,http://www.cneb.gov.cn/2017/12/29/ARTI1514508444423340.shtml
30日起华北黄淮等地霾减弱消散 吉林有大雪,12/29/2017,国家应急广播网综合,,中国天气网讯 预计29日华北黄淮等地雾、霾天气为本轮最严重，山东、江苏等地大雾持续，多段高速将受影响，30日受冷空气影响空气质量开始好转，但同时，吉林东部将有大雪。随着冷空气继续南移，我国气温偏高的地区将逐渐回到正常水平。29日华北黄淮等地霾最重明起好转 山东江苏等地仍有雾28日早晨，四川盆地出现较大范围的大雾天气，成都、重庆等多地能见度极低。监测显示，28日8时，四川德阳、南充等20市县以及重庆涪陵、垫江出现能见度不足50米的特强浓雾。另外，陕西、山西、河北、河南、山东、安徽、江苏的部分地区出现了中度到重度污染天气。中央气象台预计，29日华北、黄淮等地雾、霾天气为本轮最重。29—30日上午，华北中南部、黄淮、江淮、江汉、四川盆地等地大气扩散条件较差，有轻到中度霾，其中华北中南部、黄淮中西部、江汉等地有重度霾，29日，四川盆地、陕西等地受冷空气影响，霾天气有所减弱或消散，但陕西、甘肃东部、宁夏中部、内蒙古西部等地的部分地区有扬沙天气。30日开始，华北平原、黄淮等地受冷空气影响，大气扩散条件逐渐转好，霾天气自北向南逐渐减弱消散，但受上游输送影响，黄淮、江淮、江汉、江南北部部分地区霾会有所加重。预计，29日早晨至上午，北京东南部、天津、河北中南部、山东中西部、江苏、安徽、浙江、湖北东部、江西东部、广西中部、四川盆地东部等地有大雾，其中，北京东南部、天津北部、河北中南部、山东西北部、江苏北部和西南部、安徽北部、浙江西部、广西中部、四川盆地东部等地的部分地区有能见度低于500米的浓雾，局地有能见度低于50米的特强浓雾。因此中央气象台12月29日06时发布大雾橙色预警。气象专家提醒，受雾、霾天气影响，29日早晨京沪高速山东到江苏段，连霍高速江苏到安徽段不排除出现临时封闭的情况，公众若有出行计划，需提前规划好行车路线，以及查好可通行路段。公众出门应戴口罩和帽子，霾天气尽量减少户外运动、锻炼，回家后及时洗脸，用生理盐水清洗口鼻。部分地区因有雾，能见度较低，驾车需打开雾灯，减速慢行，注意来往行人。30—31日吉林东部有大雪 南方降水趋于结束气温降27日，受冷空气影响，新疆北部沿天山一带出现了暴雪到大暴雪。监测显示，28日早晨8时，积雪已达到36厘米，白天随着冷空气继续东移，新疆北部降雪开始明显减弱，青海西部、辽宁东部等地也有雪花出现。而南方受副高输送水汽影响，江淮南部、江汉东部、江南大部、华南大部等地都有降水出现，强度普遍较弱，仅湖北东南部、安徽南部、江西北部部分地方雨势较强。29日较28日的降水将有明显的减弱，范围也明显减小。中央气象台预计，12月29日08时至12月30日08时，新疆西北部、青海中东部、川西高原北部、山东中部等地有小雪或雨夹雪；西南地区东部、江南西部、华南西部以及海南岛中东部和台湾等地的部分地区有小到中雨30—31日，内蒙古东部、吉林和黑龙江将有较大范围降雪，特别是吉林东部有大雪。对于贫雪的北京天津辽宁一带来说，这次冷空气活动依然基本没有降雪的可能。随着冷空气的南下，30日，江南、华南西部等地仍多阴雨，但强度普遍不强，以小雨为主，局地有中雨，后天将普遍放晴，但空气又会再次变得干燥。气温也将随之下降。中央气象台预计，29日，青海东部、甘肃南部、内蒙古西部、贵州北部等地还会出现6-12℃的明显降温。30日，中东部大部地区都会处在降温之中，内蒙古中部到江南华南都会出现2-8℃降温，内蒙古中部多地最高温将降至-10℃以下，重庆、贵州大部到云南东部一带的最高气温还会降至个位数。而江南、华南等地冷空气无法触及，气温将出现回升，而后再逐步走低。像省会级城市中，郑州、武汉、南京29日最高气温将达到近期高点，是较常年同期明显偏高的水平，30日起再逐步降低。在这股冷空气的打压之下，30—31日，我国大部地区之前偏高的气温都会陆续回归正常，而在元旦之后，还将有冷空气入侵，因此，多地的气温还将继续下滑。目前，“数九”寒天中的“一九”总体偏暖已经基本成定局，“二九”或许气温将回归正常水平。气象专家提醒，东北、内蒙古等地30—31日将有降雪，公众出行需小心道路积雪和结冰，过马路需谨慎小心。受冷空气影响，全国大部地区气温将再次出现下降，公众需注意防寒保暖，小心感冒。,http://www.cneb.gov.cn/2017/12/29/ARTI1514506586448948.shtml
北京29日白天空气质量将维持重度污染水平,12/29/2017,国家应急广播网综合,,受京津冀地区污染扩散条件不利影响，28日傍晚，北京南部地区已达到重度污染水平。随即，本市发布空气重污染蓝色预警。29日白天，全市空气质量将维持重度污染水平，提醒公众做好健康防护。预计29日夜间，空气质量将逐步改善。从30日开始，本市空气质量连续三天保持优良。28日傍晚，北京南部地区达到重度污染水平。北京环保监测中心的监测数据显示，28日晚19时，京西南环境监测站点的PM2.5浓度已达到304微克/立方米，为重度污染水平。城六区大部分监测站点的PM2.5浓度也已超过200微克/立方米。市空气重污染应急指挥部办公室发布空气重污染蓝色预警，预计29日白天，本市仍将维持空气重污染。同时启动强制性减排措施，包括对重点道路每日增加一次清扫作业，停止室外建筑工地喷涂粉刷、护坡喷浆等施工作业。预计29日晚间，空气质量将逐步改善。30日早晨北风逐渐加大，白天扩散条件将自西向东逐渐转好。从30日开始，本市空气质量连续三天保持优良。（消息来源：北京青年报）,http://www.cneb.gov.cn/2017/12/29/ARTI1514505013677829.shtml
大雾橙色预警：北京河北浙江安徽等地部分地区有浓雾,12/29/2017,国家应急广播网综合,,中国天气网讯 中央气象台12月29日06时发布大雾橙色预警：预计，29日早晨至上午，北京东南部、天津、河北中南部、山东中西部、江苏、安徽、浙江、湖北东部、江西东部、广西中部、四川盆地东部等地有大雾，其中，北京东南部、天津北部、河北中南部、山东西北部、江苏北部和西南部、安徽北部、浙江西部、广西中部、四川盆地东部等地的部分地区有能见度低于500米的浓雾，局地有能见度低于50米的特强浓雾。防御指南：1、雾霾天气使空气质量明显降低，影响身体健康，居民需适当防护；2、由于能见度较低，驾驶人员应控制速度，确保安全；3、机场、高速公路、轮渡码头采取措施，保交通安全。,http://www.cneb.gov.cn/2017/12/29/ARTI1514504134326745.shtml
新疆克孜勒苏州阿图什市发生3.0级地震 震源深度10千米,12/29/2017,国家应急广播网综合,,中国地震台网正式测定：12月29日07时25分在新疆克孜勒苏州阿图什市（北纬40.58度，东经77.60度）发生3.0级地震，震源深度10千米。,http://www.cneb.gov.cn/2017/12/29/ARTI1514503942322718.shtml
华北黄淮等地大气扩散条件较差 部分地区有重度霾,12/29/2017,国家应急广播网综合,,中新网12月29日电 据中央气象台消息，28日夜间至29日，华北中南部、黄淮、陕西关中、四川盆地等地大气扩散条件较差，有轻至中度霾，部分地区重度霾。29日，四川盆地、陕西等地受冷空气影响，大气扩散条件逐渐转好，霾减弱或消散。预计，29日早晨至上午，北京东南部、天津、河北东部、山东西部、安徽、湖北东部、江苏西部、四川盆地南部等地有大雾。其中，河北东部、江苏西南部、安徽东南部、湖北东部等地的部分地区有能见度低于500米的浓雾，局地有能见度低于200米的强浓雾。具体预报如下：京津冀及周边区域28日夜间至29日，京津冀及周边区域中南部大气扩散条件较差，将有轻至中度霾，河北中南部、河南北部、山东西部等地的部分地区将有重度霾；29日早晨至上午，北京东南部、天津、河北东部、山东西部、部分地区有大雾，局地有能见度低于500米的浓雾。30日上午，受冷空气影响，雾、霾自北向南逐渐减弱或消散。长三角区域28日夜间至30日，区域中西部大气扩散条件一般，区域西部有轻度霾，29日早晨至上午，安徽、湖北东部、江苏西部有大雾，局地有能见度低于200米的强浓雾，30日至31日受上游污染物输送影响，部分地区将有中至重度霾，而后逐渐减弱或消散。珠三角区域28日夜间至31日，珠三角大气扩散条件一般，广西中东部、广东中西部有间歇性霾。华中区域28日夜间至29日，华中地区大气扩散条件较差，湖北、湖南大部有轻至中度霾。30日，受上游污染物传输影响，部分地区将有中至重度霾。西南区域28日夜间至前半夜，四川盆地大气扩散条件较差，有轻到中度霾，局地重度霾。29日开始，受冷空气影响，大气扩散条件逐渐好转，四川盆地雾、霾减弱或消散。东北区域28日夜间至31日，辽宁、黑龙江中南部大气扩散条件一般，部分地区有轻度霾。西北区域未来一周，西北大部地区大气扩散条件较好，无大范围霾天气。28日夜间，陕西关中有轻至中度霾天气，29日受冷空气影响，霾将逐渐减弱或消散，另外，29日白天，新疆南疆盆地、内蒙古西部、宁夏中部等地的部分地区有扬沙天气。,http://www.cneb.gov.cn/2017/12/29/ARTI1514496643602298.shtml
北京预计空气质量达5级重污染 30日霾将减弱消散,12/29/2017,国家应急广播网综合,,北京晨报讯(记者 王海亮)北风常刮的时候，可能我们还会嫌弃太冷；但当她就这么一会儿不来，我们的心愿就是，你快回来！霾和空气污染在今天达到最重，预计空气质量将达5级重度污染。昨天18时，本市发布空气重污染蓝色预警，这个预警可说久违了。华北平原持续污染。昨天白天，京城空气质量逐渐转差，正午时，城六区达轻到中度污染，大兴陷入重度污染，16时，城六区PM2.5浓度升至137微克/立方米；昨夜，空气质量为中度至重度污染；今天白天达此轮污染高峰，将维持5级重度污染。北京市气象台预报，明晨冷空气赶来救场，预计明天早晨北风逐步加大，白天有四级偏北风，阵风可达七级，霾将自西向东减弱消散，空气质量恢复良。周日到下周一空气均为优良，大家可以在好空气中跨年。市气象台昨天还发布了元旦期间(12月30日-1月1日)京城的天气状况，总体上有利于出行和户外活动。其中，周六白天有一次凛冽的北风，将是驱赶雾霾的功臣，出行要注意防风。三天里气温起伏不大，平原地区白天最高温3到5℃，夜间最低温-7到-5℃。从目前气象资料看，2018年的头几天还是挺冷的，1日到6日，白天最高温0到3℃，夜间最低温-8到-4℃。其中最冷的是1月5日，最高温仅有0℃，最低温-8℃。看来新年的第一个出行主题词就是防寒保暖。,http://www.cneb.gov.cn/2017/12/29/ARTI1514495517880205.shtml
公安部提示：防范元旦小长假交通安全风险,12/28/2017,国家应急广播网综合,,新华社北京12月28日电 公安部交通管理局28日发布交通安全预警，元旦小长假期间私家车酒驾、超速等交通违法肇事风险增大，提示驾驶人员要注意防范元旦小长假交通安全风险。据统计，近三年元旦期间，一次死亡3人以上事故年均发生8起，群死群伤事故易发。从事故发生时间看，小长假首日事故偏多，死亡人数占元旦假期事故死亡总数的36.3%。夜间17至21时事故高发，事故死亡人数占全天总数30.4%。分析事故发生原因，公安部交管局有关负责人表示，未按规定让行、无证驾驶、超速行驶、酒后驾驶、逆行等违法肇事多发。主要是因为节日聚餐聚会等活动增多，酒驾肇事风险大。短途自驾旅游探亲增多，私家车肇事风险加大。同时大雾天气多发易发，早晚时间不利影响大。公安部交管局提示，元旦期间，探亲访友、聚餐聚会、集会庆祝等活动增多，要牢记喝酒莫开车、开车莫喝酒、有酒莫劝驾驶人，切勿酒驾、醉驾。自驾车短途出行，应做好充足准备，提前掌握车况、路况、天气情况，避免夜间行车，不要超员载客、超速行驶、疲劳驾驶。乘坐客运车辆出行，要到客运站选择正规运营车辆，坚决抵制非法营运客车、超员客车。,http://www.cneb.gov.cn/2017/12/28/ARTI1514470283629794.shtml
广东流感处于流行季 近八成疫情发生在小学,12/28/2017,国家应急广播网综合,,中新网广州12月28日电 (蔡敏婕 周玮玮)广东省卫生计生委28日晚称，该省近期报告的流感暴发疫情起数确实高于既往5年同期水平，其中多数为B型流感导致，占九成以上。近期校园流感暴发疫情增多，近八成发生在小学，学校等集体单位则应提高警惕。广东省卫生计生委称，全省流感监测哨点医院提供的数据表明，近期流感样症状病例的就诊水平上升，高于往年同期水平，但全省流感流行水平总体仍在预期范围内。根据国家流感中心发布的信息，目前中国南方和北方省份的流感活动均处于流行季节水平，且仍呈现持续上升趋势，目前检测到的流感病毒主要为B型，且B(Yamagata)型居多。从广东流感监测情况看，该省近期报告的流感暴发疫情起数确实高于既往5年同期水平，其中多数为B型流感导致，占九成以上，专家评估认为当前该省正处于流感病毒亚型季节性流行的正常转换期，监测系统未发现流感病毒在传播力、疾病严重性和耐药性方面发生变异，流感病例临床表现以轻症为主，冬季以来未有重症病例和死亡病例报告，全省流感流行水平总体仍在预期范围内。广东省疾控中心监测发现，该省秋冬季流感流行的病毒亚型从3至8月的A(H3N2)亚型转换至当前的B(Yamagata)型。疾控专家解释，B型流感病毒容易引起学校等集体单位暴发。从目前监测情况来看，该省流感暴发场所均在学校，且以小学为主，疫情占总数的比例接近八成，是疫情防控的重点场所。广东省疾控中心专家称，学校防控流感最重要的措施是落实每日的健康检查制度，在晨检午检中进行体温测量，发现老师和学生发热，应让其戴口罩并及时就医、居家休息。同时要落实因病缺勤及病因登记追踪制度，当学校出现流感聚集性疫情时，要及时报告当地卫生计生部门和疾控中心，及时科学处置。广东省疾控中心专家研判，2018年1月份流感活动水平仍将维持在较高水平，疫情防控的重点是学校等集体单位，但随着学校放假，流感暴发疫情水平将会下降。,http://www.cneb.gov.cn/2017/12/28/ARTI1514470219876774.shtml
遂宁技工学院疑似集体食物中毒事件：已无危重病人,12/28/2017,国家应急广播网综合,,中新网遂宁12月28日电 (邹立杨)记者刚刚从遂宁市卫计委、市食药监局获悉，遂宁市应用高级技术技工学校昨日疑似因食物中毒住院的患者，截至12月28日16时，在医疗机构住院治疗患者有36名，康复出院59名，已无危重病人(前期4名重症患者均已好转转入普通病房)，无新增病例。目前，在院治疗患者生命体征正常，均无生命危险，学校秩序正常。后续情况记者将进一步跟进。,http://www.cneb.gov.cn/2017/12/28/ARTI1514466481738666.shtml
外交部通报中国游客冰岛翻车事故：致1死11伤,12/28/2017,国家应急广播网综合,,中新网12月28日电 外交部发言人华春莹28日通报，当地时间27日，一辆载有44名中国游客的大巴在冰岛发生倾翻事故，造成中国公民1人死亡，11人受伤。外交部和中国驻冰岛使馆高度重视，驻冰岛使馆要求冰方全力救治伤员，彻查事故原因，并督促相关旅行社切实履行责任，积极做好善后。外交部28日日举办例行记者会。有记者提问，据报道，27日，一辆载有44名中国游客的大巴在冰岛南部发生事故，造成1人死亡，多人受伤。你能否证实并介绍有关情况？对此，华春莹介绍，当地时间27日，一辆载有44名中国游客的大巴在冰岛南部维克镇附近发生倾翻事故，造成中国公民1人死亡，11人受伤，伤者已被送至医院救治。她表示，事故发生后，外交部和中国驻冰岛使馆高度重视，驻冰岛使馆立即启动应急机制，派人赶赴医院探望慰问受伤游客，与冰方有关部门联系，要求冰方全力救治伤员，彻查事故原因，并督促相关旅行社切实履行责任，积极做好善后。她进一步指出，中国外交部和中国驻冰岛使馆将继续密切关注事件进展，积极为涉事中国游客提供必要协助。,http://www.cneb.gov.cn/2017/12/28/ARTI1514462861755599.shtml
